"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2014-01-30","LAC","GSW",2013,"YES",45,91,0.49,6,21,0.29,15,20,0.75,16,37,53,24,8,5,11,21,111,31,76,0.41,8,24,0.33,22,34,0.65,8,26,34,17,6,1,13,15,92,28,19,0.596,"14-8","14-11",33,16,0.673,"19-3","14-13"
"2014-01-30","PHX","IND",2013,"NO",38,87,0.44,1,15,0.07,17,24,0.71,14,33,47,15,2,6,15,23,94,39,91,0.43,8,17,0.47,16,20,0.8,11,35,46,18,6,4,12,21,102,35,10,0.778,"21-2","14-8",28,18,0.609,"15-7","13-11"
"2014-01-31","ATL","PHI",2013,"NO",32,87,0.37,6,22,0.27,29,37,0.78,13,33,46,19,10,4,19,25,99,45,89,0.51,8,16,0.5,27,34,0.79,9,37,46,36,15,4,18,22,125,15,32,0.319,"8-16","7-16",24,21,0.533,"15-7","9-14"
"2014-01-31","CHA","LAL",2013,"NO",36,93,0.39,6,26,0.23,22,27,0.81,9,32,41,23,5,3,8,23,100,46,88,0.52,2,11,0.18,16,22,0.73,7,42,49,28,7,2,9,20,110,16,31,0.34,"8-13","8-18",21,27,0.438,"11-13","10-14"
"2014-01-31","GSW","UTA",2013,"NO",35,73,0.48,3,9,0.33,17,21,0.81,6,36,42,18,3,3,18,22,90,33,88,0.38,10,26,0.38,19,24,0.79,14,29,43,17,9,5,8,22,95,16,30,0.348,"10-13","6-17",29,19,0.604,"14-8","15-11"
"2014-01-31","MEM","MIN",2013,"NO",39,84,0.46,6,22,0.27,6,7,0.86,9,37,46,18,5,4,14,20,90,38,80,0.48,4,12,0.33,14,22,0.64,9,29,38,19,10,6,9,11,94,23,23,0.5,"13-9","10-14",25,20,0.556,"12-13","13-7"
"2014-01-31","MIL","ORL",2013,"YES",43,83,0.52,7,16,0.44,20,25,0.8,6,38,44,27,10,4,15,22,113,39,87,0.45,10,21,0.48,14,24,0.58,12,31,43,23,8,7,15,20,102,13,35,0.271,"10-14","3-21",8,38,0.174,"4-18","4-20"
"2014-01-31","OKC","BKN",2013,"NO",35,74,0.47,11,24,0.46,14,17,0.82,3,14,17,18,13,3,13,21,95,49,77,0.64,5,15,0.33,17,20,0.85,10,31,41,28,9,7,16,19,120,20,24,0.455,"12-11","8-13",38,10,0.792,"20-3","18-7"
"2014-01-31","SAC","DAL",2013,"YES",38,80,0.48,2,19,0.11,29,36,0.81,12,25,37,21,10,2,4,18,107,38,75,0.51,7,21,0.33,20,23,0.87,10,29,39,20,4,6,14,26,103,27,21,0.563,"16-8","11-13",15,31,0.326,"9-16","6-15"
"2014-01-31","TOR","DEN",2013,"NO",36,80,0.45,8,21,0.38,10,14,0.71,12,37,49,27,9,6,25,19,90,37,85,0.44,8,21,0.38,18,20,0.9,9,31,40,24,10,7,14,18,100,22,23,0.489,"12-11","10-12",25,21,0.543,"12-10","13-11"
"2014-02-01","BKN","IND",2013,"YES",31,73,0.42,3,15,0.2,32,37,0.86,12,34,46,17,7,5,23,20,97,34,77,0.44,7,23,0.3,21,23,0.91,6,21,27,15,15,7,15,28,96,36,10,0.783,"22-2","14-8",20,25,0.444,"12-11","8-14"
"2014-02-01","CHA","PHX",2013,"YES",39,80,0.49,7,21,0.33,20,23,0.87,9,42,51,13,5,4,13,22,105,33,79,0.42,8,23,0.35,21,29,0.72,5,29,34,19,7,5,8,18,95,29,18,0.617,"16-7","13-11",21,28,0.429,"11-13","10-15"
"2014-02-01","CHI","NOP",2013,"YES",38,80,0.48,4,9,0.44,8,10,0.8,10,22,32,22,8,14,12,25,88,27,70,0.39,3,16,0.19,22,33,0.67,16,26,42,20,4,7,17,17,79,20,26,0.435,"11-11","9-15",23,23,0.5,"13-10","10-13"
"2014-02-01","CLE","HOU",2013,"YES",41,80,0.51,7,26,0.27,17,24,0.71,10,34,44,24,8,7,17,12,106,38,87,0.44,8,30,0.27,8,10,0.8,7,25,32,23,8,4,16,24,92,32,17,0.653,"20-7","12-10",16,31,0.34,"11-12","5-19"
"2014-02-01","MIA","NYK",2013,"NO",33,67,0.49,11,26,0.42,14,23,0.61,9,24,33,14,7,4,17,22,91,41,76,0.54,8,23,0.35,16,24,0.67,7,27,34,18,10,3,13,20,106,19,28,0.404,"11-16","8-12",33,13,0.717,"19-4","14-9"
"2014-02-01","MIL","MEM",2013,"YES",38,79,0.48,6,10,0.6,17,22,0.77,13,35,48,22,4,6,12,20,99,30,76,0.39,9,23,0.39,21,25,0.84,11,27,38,15,8,3,13,21,90,26,20,0.565,"13-13","13-7",8,39,0.17,"4-18","4-21"
"2014-02-01","MIN","ATL",2013,"YES",43,92,0.47,9,23,0.39,25,30,0.83,15,33,48,30,12,4,13,27,120,37,84,0.44,6,16,0.38,33,39,0.85,14,32,46,25,9,7,17,24,113,25,21,0.543,"16-7","9-14",23,24,0.489,"13-9","10-15"
"2014-02-01","OKC","WAS",2013,"YES",41,89,0.46,8,24,0.33,6,9,0.67,8,35,43,28,9,2,10,18,96,31,78,0.4,4,24,0.17,15,17,0.88,11,35,46,19,4,5,21,18,81,23,23,0.5,"11-11","12-12",38,11,0.776,"20-3","18-8"
"2014-02-01","PHI","DET",2013,"YES",41,92,0.45,7,25,0.28,24,40,0.6,23,35,58,23,12,8,16,20,113,38,89,0.43,5,21,0.24,15,23,0.65,13,31,44,17,12,2,19,28,96,19,27,0.413,"9-15","10-12",15,33,0.313,"8-16","7-17"
"2014-02-01","SAC","SAS",2013,"YES",36,75,0.48,6,22,0.27,17,26,0.65,7,35,42,23,4,7,13,19,95,34,83,0.41,5,14,0.36,20,25,0.8,8,35,43,15,8,4,9,26,93,34,13,0.723,"18-8","16-5",15,32,0.319,"9-16","6-16"
"2014-02-01","TOR","POR",2013,"YES",35,76,0.46,8,18,0.44,28,35,0.8,11,31,42,20,5,3,14,24,106,40,87,0.46,6,20,0.3,17,25,0.68,9,29,38,27,2,3,12,30,103,34,13,0.723,"19-5","15-8",25,22,0.532,"12-10","13-12"
"2014-02-01","UTA","LAC",2013,"YES",38,74,0.51,2,12,0.17,24,37,0.65,14,31,45,25,7,6,11,22,102,29,81,0.36,10,30,0.33,19,28,0.68,15,27,42,19,5,1,11,27,87,34,16,0.68,"20-3","14-13",16,31,0.34,"10-13","6-18"
"2014-02-02","ORL","BOS",2013,"YES",41,82,0.5,4,14,0.29,10,12,0.83,10,34,44,24,7,3,16,18,96,33,80,0.41,5,14,0.36,18,22,0.82,13,26,39,18,9,4,14,13,89,16,33,0.327,"10-15","6-18",13,36,0.265,"10-14","3-22"
"2014-02-03","CHI","SAC",2013,"YES",36,69,0.52,2,8,0.25,25,34,0.74,10,43,53,18,7,3,22,26,99,22,78,0.28,4,20,0.2,22,34,0.65,8,22,30,17,11,2,14,24,70,16,32,0.333,"10-16","6-16",23,24,0.489,"13-10","10-14"
"2014-02-03","CLE","DAL",2013,"YES",44,80,0.55,12,26,0.46,24,26,0.92,10,35,45,30,4,5,13,23,124,37,80,0.46,8,24,0.33,25,33,0.76,10,21,31,21,9,4,9,24,107,28,21,0.571,"17-8","11-13",16,32,0.333,"11-12","5-20"
"2014-02-03","DET","MIA",2013,"YES",39,85,0.46,7,20,0.35,17,21,0.81,13,31,44,24,13,6,20,22,102,34,83,0.41,6,18,0.33,22,29,0.76,19,32,51,19,11,4,21,20,96,34,13,0.723,"20-4","14-9",19,28,0.404,"9-15","10-13"
"2014-02-03","LAC","DEN",2013,"YES",40,83,0.48,5,18,0.28,31,44,0.7,17,35,52,18,8,6,17,23,116,42,84,0.5,6,21,0.29,25,34,0.74,9,28,37,31,12,5,11,27,115,23,23,0.5,"13-11","10-12",34,17,0.667,"20-3","14-14"
"2014-02-03","MEM","OKC",2013,"YES",34,76,0.45,4,18,0.22,14,23,0.61,10,34,44,17,7,9,16,20,86,32,81,0.4,2,16,0.12,11,15,0.73,11,24,35,18,8,4,11,21,77,39,11,0.78,"21-3","18-8",26,21,0.553,"13-13","13-8"
"2014-02-03","NYK","MIL",2013,"YES",36,81,0.44,11,18,0.61,18,21,0.86,12,32,44,20,3,1,11,24,101,34,78,0.44,15,34,0.44,15,24,0.62,8,32,40,17,4,2,9,20,98,9,39,0.188,"5-18","4-21",19,29,0.396,"11-16","8-13"
"2014-02-03","ORL","IND",2013,"YES",38,90,0.42,8,25,0.32,14,17,0.82,13,39,52,21,4,5,9,13,98,33,83,0.4,7,16,0.44,6,10,0.6,9,29,38,21,5,4,13,18,79,37,10,0.787,"23-2","14-8",13,37,0.26,"10-14","3-23"
"2014-02-03","PHI","BKN",2013,"YES",32,72,0.44,10,25,0.4,34,39,0.87,5,25,30,25,15,6,13,24,108,37,71,0.52,8,20,0.4,20,28,0.71,8,30,38,20,4,3,25,28,102,21,25,0.457,"13-11","8-14",15,34,0.306,"8-16","7-18"
"2014-02-03","POR","WAS",2013,"YES",37,84,0.44,7,17,0.41,19,22,0.86,5,34,39,22,10,3,6,16,100,37,81,0.46,5,19,0.26,11,12,0.92,7,38,45,23,3,7,16,17,90,24,23,0.511,"12-11","12-12",34,14,0.708,"19-5","15-9"
"2014-02-03","SAS","NOP",2013,"NO",36,79,0.46,6,14,0.43,17,20,0.85,7,37,44,16,3,7,15,24,95,38,81,0.47,5,18,0.28,21,25,0.84,5,29,34,20,9,12,7,16,102,20,27,0.426,"11-12","9-15",35,13,0.729,"18-8","17-5"
"2014-02-03","TOR","UTA",2013,"NO",32,78,0.41,3,17,0.18,12,13,0.92,11,28,39,10,4,5,11,16,79,37,84,0.44,6,21,0.29,14,16,0.88,15,29,44,21,7,3,6,17,94,16,32,0.333,"10-14","6-18",26,22,0.542,"12-10","14-12"
"2014-02-04","CHA","GSW",2013,"NO",29,93,0.31,4,20,0.2,13,16,0.81,18,32,50,18,7,4,16,18,75,37,78,0.47,5,13,0.38,12,19,0.63,9,39,48,22,9,2,15,20,91,29,20,0.592,"14-9","15-11",22,28,0.44,"11-13","11-15"
"2014-02-04","CHI","PHX",2013,"NO",31,80,0.39,8,28,0.29,22,29,0.76,11,36,47,12,8,5,21,23,92,35,78,0.45,6,18,0.33,25,31,0.81,8,36,44,13,9,6,18,23,101,29,19,0.604,"16-8","13-11",24,24,0.5,"13-10","11-14"
"2014-02-04","IND","ATL",2013,"NO",33,76,0.43,7,25,0.28,12,15,0.8,7,31,38,26,8,4,18,19,85,34,74,0.46,5,18,0.28,16,20,0.8,7,33,40,20,9,1,19,16,89,25,22,0.532,"16-8","9-14",38,10,0.792,"23-2","15-8"
"2014-02-04","LAL","MIN",2013,"YES",37,83,0.45,8,17,0.47,27,38,0.71,11,42,53,28,8,5,13,19,109,33,79,0.42,10,21,0.48,23,26,0.88,7,31,38,25,8,4,16,25,99,24,24,0.5,"14-9","10-15",16,32,0.333,"8-13","8-19"
"2014-02-05","ATL","NOP",2013,"YES",40,86,0.47,5,14,0.36,20,22,0.91,13,37,50,18,5,5,9,15,105,38,84,0.45,14,30,0.47,10,14,0.71,7,31,38,29,7,7,9,16,100,21,27,0.438,"12-12","9-15",25,23,0.521,"16-8","9-15"
"2014-02-05","BOS","PHI",2013,"NO",42,94,0.45,7,21,0.33,17,20,0.85,13,34,47,27,7,5,15,24,108,41,84,0.49,8,19,0.42,24,33,0.73,12,36,48,27,9,8,13,19,114,15,35,0.3,"8-17","7-18",17,33,0.34,"10-15","7-18"
"2014-02-05","DAL","MEM",2013,"NO",37,69,0.54,6,16,0.38,16,22,0.73,8,24,32,24,7,6,17,23,96,42,78,0.54,8,18,0.44,18,25,0.72,11,24,35,24,7,3,13,20,110,26,22,0.542,"13-14","13-8",29,21,0.58,"17-8","12-13"
"2014-02-05","DET","ORL",2013,"YES",44,89,0.49,6,18,0.33,18,20,0.9,12,32,44,29,10,8,11,20,112,39,85,0.46,6,20,0.3,14,23,0.61,11,25,36,19,8,4,15,20,98,14,37,0.275,"11-14","3-23",19,29,0.396,"9-15","10-14"
"2014-02-05","LAL","CLE",2013,"NO",38,101,0.38,5,33,0.15,27,37,0.73,27,30,57,24,10,1,11,22,108,42,79,0.53,18,37,0.49,17,22,0.77,6,34,40,35,7,3,13,25,119,16,33,0.327,"11-13","5-20",17,32,0.347,"8-13","9-19"
"2014-02-05","MIA","LAC",2013,"NO",37,86,0.43,7,25,0.28,31,42,0.74,21,31,52,26,8,2,20,24,112,41,78,0.53,13,31,0.42,21,26,0.81,7,24,31,33,11,5,15,32,116,34,18,0.654,"20-4","14-14",35,13,0.729,"20-4","15-9"
"2014-02-05","MIL","DEN",2013,"YES",39,84,0.46,10,23,0.43,22,26,0.85,15,33,48,22,5,12,19,25,110,36,95,0.38,7,16,0.44,21,31,0.68,19,30,49,22,9,5,15,21,100,24,23,0.511,"14-11","10-12",9,40,0.184,"5-18","4-22"
"2014-02-05","MIN","OKC",2013,"YES",44,91,0.48,10,27,0.37,8,11,0.73,19,30,49,25,8,6,16,22,106,37,78,0.47,6,20,0.3,17,23,0.74,11,28,39,18,7,8,14,16,97,40,11,0.784,"22-3","18-8",24,25,0.49,"14-9","10-16"
"2014-02-05","PHX","HOU",2013,"YES",39,71,0.55,11,16,0.69,33,42,0.79,5,31,36,17,9,5,13,19,122,42,90,0.47,8,30,0.27,16,21,0.76,12,26,38,21,6,4,13,27,108,33,17,0.66,"21-7","12-10",29,20,0.592,"16-8","13-12"
"2014-02-05","POR","NYK",2013,"NO",36,90,0.4,4,21,0.19,14,20,0.7,15,33,48,18,8,5,9,24,90,30,79,0.38,8,21,0.38,26,33,0.79,12,37,49,17,5,5,14,16,94,19,30,0.388,"11-17","8-13",35,14,0.714,"19-5","16-9"
"2014-02-05","SAS","WAS",2013,"NO",44,101,0.44,5,16,0.31,25,32,0.78,13,36,49,19,10,6,15,18,118,48,98,0.49,9,28,0.32,20,25,0.8,11,42,53,30,8,9,20,27,125,24,24,0.5,"12-12","12-12",36,13,0.735,"18-8","18-5"
"2014-02-05","TOR","SAC",2013,"YES",32,81,0.4,4,12,0.33,41,51,0.8,15,26,41,15,10,4,10,23,109,36,84,0.43,10,25,0.4,19,24,0.79,16,28,44,25,7,6,17,35,101,17,32,0.347,"11-16","6-16",26,23,0.531,"12-10","14-13"
"2014-02-06","CHI","GSW",2013,"YES",40,83,0.48,11,22,0.5,11,15,0.73,12,27,39,24,7,6,12,18,102,32,77,0.42,4,14,0.29,19,20,0.95,14,31,45,20,8,3,15,16,87,30,20,0.6,"15-9","15-11",24,25,0.49,"13-10","11-15"
"2014-02-06","SAS","BKN",2013,"YES",46,93,0.49,4,13,0.31,7,10,0.7,16,37,53,29,7,4,14,24,103,29,73,0.4,7,21,0.33,24,29,0.83,8,30,38,14,8,7,17,12,89,22,25,0.468,"14-11","8-14",36,14,0.72,"18-8","18-6"
"2014-02-07","BKN","DET",2013,"YES",43,84,0.51,9,17,0.53,16,24,0.67,15,42,57,26,10,9,22,19,111,32,89,0.36,12,31,0.39,19,29,0.66,16,24,40,17,14,3,12,19,95,20,29,0.408,"10-15","10-14",22,26,0.458,"14-11","8-15"
"2014-02-07","CLE","WAS",2013,"NO",43,85,0.51,11,20,0.55,16,23,0.7,11,23,34,29,11,5,13,23,113,40,77,0.52,6,15,0.4,29,33,0.88,14,31,45,20,7,2,18,23,115,24,25,0.49,"12-13","12-12",17,33,0.34,"11-13","6-20"
"2014-02-07","DEN","NYK",2013,"YES",48,85,0.56,11,28,0.39,10,14,0.71,9,34,43,23,16,1,23,23,117,32,76,0.42,7,26,0.27,19,26,0.73,10,24,34,12,10,0,23,21,90,20,30,0.4,"12-17","8-13",24,24,0.5,"14-11","10-13"
"2014-02-07","LAL","PHI",2013,"NO",37,87,0.43,15,32,0.47,9,17,0.53,12,38,50,23,8,2,22,18,98,45,89,0.51,8,18,0.44,14,20,0.7,7,33,40,34,14,9,14,15,112,15,36,0.294,"8-18","7-18",18,32,0.36,"8-13","10-19"
"2014-02-07","MIN","NOP",2013,"YES",39,81,0.48,8,15,0.53,12,16,0.75,7,31,38,20,8,9,12,28,98,28,75,0.37,4,18,0.22,31,37,0.84,8,36,44,14,8,5,15,14,91,22,27,0.449,"13-12","9-15",24,26,0.48,"14-9","10-17"
"2014-02-07","OKC","ORL",2013,"YES",38,80,0.48,5,12,0.42,22,26,0.85,10,26,36,25,10,2,9,13,103,37,73,0.51,10,22,0.45,18,19,0.95,4,30,34,25,6,9,16,20,102,15,37,0.288,"12-14","3-23",40,12,0.769,"22-3","18-9"
"2014-02-07","POR","IND",2013,"YES",42,92,0.46,5,13,0.38,29,35,0.83,11,35,46,22,10,9,12,20,118,45,104,0.43,7,20,0.35,16,20,0.8,13,34,47,21,3,5,13,27,113,39,10,0.796,"24-2","15-8",35,15,0.7,"19-5","16-10"
"2014-02-07","SAC","BOS",2013,"YES",40,88,0.45,9,22,0.41,10,15,0.67,15,37,52,24,8,6,13,21,99,31,87,0.36,5,15,0.33,22,24,0.92,15,32,47,17,3,5,10,15,89,18,33,0.353,"11-15","7-18",17,33,0.34,"11-16","6-17"
"2014-02-07","TOR","LAC",2013,"YES",36,71,0.51,9,24,0.38,37,54,0.69,10,35,45,25,6,4,12,28,118,34,85,0.4,7,26,0.27,30,40,0.75,16,28,44,22,7,2,9,35,105,35,18,0.66,"21-4","14-14",26,24,0.52,"12-10","14-14"
"2014-02-07","UTA","DAL",2013,"YES",38,81,0.47,10,18,0.56,17,22,0.77,11,37,48,24,10,2,9,20,103,31,76,0.41,12,35,0.34,7,14,0.5,6,31,37,22,7,4,15,20,81,30,21,0.588,"18-8","12-13",16,33,0.327,"10-14","6-19"
"2014-02-08","DEN","DET",2013,"YES",50,98,0.51,8,20,0.4,18,23,0.78,13,27,40,28,11,5,10,16,126,41,88,0.47,15,33,0.45,12,22,0.55,15,32,47,24,4,5,20,17,109,21,29,0.42,"11-15","10-14",24,25,0.49,"14-11","10-14"
"2014-02-08","GSW","PHX",2013,"YES",43,80,0.54,11,21,0.52,25,30,0.83,12,33,45,16,9,2,17,22,122,41,84,0.49,8,25,0.32,19,26,0.73,12,22,34,16,5,4,12,21,109,30,20,0.6,"17-8","13-12",30,21,0.588,"15-9","15-12"
"2014-02-08","HOU","MIL",2013,"NO",40,90,0.44,6,15,0.4,9,11,0.82,14,33,47,26,6,6,18,18,95,42,85,0.49,8,24,0.33,9,13,0.69,6,32,38,23,11,5,13,15,101,9,41,0.18,"5-19","4-22",34,17,0.667,"21-7","13-10"
"2014-02-08","MEM","ATL",2013,"NO",30,70,0.43,8,20,0.4,8,15,0.53,7,35,42,21,10,3,21,10,76,37,90,0.41,4,12,0.33,1,1,1,11,30,41,22,14,5,15,12,79,25,24,0.51,"16-9","9-15",27,22,0.551,"13-14","14-8"
"2014-02-08","MIA","UTA",2013,"YES",36,74,0.49,10,25,0.4,12,19,0.63,10,31,41,23,9,1,12,25,94,29,67,0.43,7,23,0.3,24,30,0.8,5,27,32,19,8,2,10,17,89,17,33,0.34,"11-14","6-19",35,14,0.714,"20-4","15-10"
"2014-02-08","POR","MIN",2013,"NO",40,97,0.41,5,17,0.29,25,34,0.74,17,33,50,17,6,5,12,25,110,40,83,0.48,8,23,0.35,29,38,0.76,10,37,47,28,7,7,13,30,117,24,27,0.471,"14-10","10-17",36,15,0.706,"19-5","17-10"
"2014-02-08","SAS","CHA",2013,"NO",39,89,0.44,6,16,0.38,16,22,0.73,13,34,47,24,10,6,11,18,100,36,77,0.47,8,21,0.38,24,28,0.86,7,36,43,24,7,6,13,16,104,22,29,0.431,"11-14","11-15",37,14,0.725,"18-8","19-6"
"2014-02-09","CHI","LAL",2013,"NO",36,82,0.44,6,19,0.32,8,11,0.73,7,36,43,26,7,5,18,15,86,34,80,0.42,7,22,0.32,17,17,1,8,35,43,21,13,6,14,16,92,18,33,0.353,"8-14","10-19",25,25,0.5,"13-10","12-15"
"2014-02-09","DAL","BOS",2013,"NO",33,92,0.36,11,27,0.41,14,15,0.93,11,32,43,27,5,3,10,19,91,37,82,0.45,10,23,0.43,18,20,0.9,10,38,48,21,6,4,9,12,102,18,34,0.346,"11-16","7-18",31,21,0.596,"18-8","13-13"
"2014-02-09","IND","ORL",2013,"YES",34,83,0.41,5,12,0.42,20,26,0.77,11,37,48,13,9,1,13,16,93,35,79,0.44,11,24,0.46,11,19,0.58,7,34,41,19,6,6,15,20,92,16,37,0.302,"13-14","3-23",39,11,0.78,"24-2","15-9"
"2014-02-09","MEM","CLE",2013,"YES",35,88,0.4,10,20,0.5,11,18,0.61,10,38,48,24,6,5,13,20,91,33,86,0.38,3,14,0.21,14,16,0.88,9,37,46,22,8,6,14,21,83,18,33,0.353,"12-13","6-20",27,23,0.54,"13-14","14-9"
"2014-02-09","NOP","BKN",2013,"YES",35,66,0.53,6,28,0.21,17,29,0.59,7,38,45,20,10,6,22,24,93,30,83,0.36,6,18,0.33,15,27,0.56,16,26,42,20,15,2,14,25,81,23,26,0.469,"15-11","8-15",22,28,0.44,"13-12","9-16"
"2014-02-09","NYK","OKC",2013,"YES",40,73,0.55,12,27,0.44,20,27,0.74,5,36,41,28,6,5,10,19,112,38,86,0.44,9,24,0.38,15,20,0.75,12,26,38,27,6,3,12,21,100,41,12,0.774,"23-3","18-9",20,31,0.392,"12-17","8-14"
"2014-02-09","PHI","LAC",2013,"YES",50,89,0.56,9,28,0.32,14,17,0.82,11,48,59,33,12,9,22,20,123,27,100,0.27,3,28,0.11,21,25,0.84,20,24,44,16,15,4,17,16,78,36,18,0.667,"22-4","14-14",15,37,0.288,"8-18","7-19"
"2014-02-09","SAC","WAS",2013,"YES",34,79,0.43,8,21,0.38,17,22,0.77,10,28,38,20,9,8,14,18,93,29,82,0.35,2,11,0.18,24,28,0.86,17,32,49,17,9,3,18,19,84,25,25,0.5,"13-13","12-12",17,34,0.333,"11-16","6-18"
"2014-02-10","BOS","MIL",2013,"NO",31,72,0.43,6,16,0.38,18,25,0.72,8,28,36,17,5,4,19,19,86,42,88,0.48,7,20,0.35,11,14,0.79,14,29,43,25,8,6,15,22,102,9,42,0.176,"5-20","4-22",19,34,0.358,"11-16","8-18"
"2014-02-10","DEN","IND",2013,"YES",46,80,0.58,4,16,0.25,23,26,0.88,13,43,56,21,6,8,14,18,119,28,89,0.31,6,26,0.23,18,26,0.69,16,21,37,17,3,1,11,23,80,40,11,0.784,"25-2","15-9",24,26,0.48,"14-11","10-15"
"2014-02-10","HOU","MIN",2013,"NO",31,87,0.36,6,25,0.24,21,21,1,16,27,43,20,8,3,16,20,89,39,82,0.48,11,27,0.41,18,20,0.9,10,36,46,25,10,4,17,23,107,24,28,0.462,"14-11","10-17",35,17,0.673,"21-7","14-10"
"2014-02-10","NOP","TOR",2013,"YES",36,76,0.47,10,24,0.42,26,33,0.79,9,27,36,22,6,3,11,20,108,39,77,0.51,6,12,0.5,17,26,0.65,9,27,36,21,8,4,14,26,101,27,24,0.529,"13-10","14-14",22,29,0.431,"13-12","9-17"
"2014-02-10","PHI","GSW",2013,"YES",43,88,0.49,12,29,0.41,25,30,0.83,13,47,60,24,9,11,18,20,123,33,90,0.37,2,17,0.12,12,17,0.71,7,31,38,15,10,2,17,21,80,31,21,0.596,"16-9","15-12",15,38,0.283,"8-18","7-20"
"2014-02-10","SAS","DET",2013,"YES",43,90,0.48,5,16,0.31,18,26,0.69,18,24,42,16,13,4,11,19,109,43,82,0.52,5,17,0.29,9,11,0.82,8,30,38,27,2,3,19,18,100,22,29,0.431,"12-15","10-14",37,15,0.712,"18-8","19-7"
"2014-02-11","ATL","CHI",2013,"YES",43,85,0.51,8,20,0.4,6,13,0.46,17,40,57,30,6,5,14,9,100,35,80,0.44,10,23,0.43,5,9,0.56,5,23,28,21,9,6,10,16,85,26,25,0.51,"14-10","12-15",25,25,0.5,"16-9","9-16"
"2014-02-11","DAL","CHA",2013,"YES",45,82,0.55,12,24,0.5,12,15,0.8,6,32,38,42,3,7,8,15,114,37,82,0.45,5,14,0.36,10,12,0.83,7,26,33,20,5,4,8,15,89,23,29,0.442,"12-14","11-15",31,22,0.585,"18-8","13-14"
"2014-02-11","MIA","PHX",2013,"NO",35,76,0.46,12,28,0.43,15,17,0.88,6,30,36,20,6,6,16,23,97,36,76,0.47,9,27,0.33,22,30,0.73,9,32,41,14,12,1,12,17,103,30,21,0.588,"17-9","13-12",36,14,0.72,"20-4","16-10"
"2014-02-11","OKC","POR",2013,"NO",32,85,0.38,7,23,0.3,24,27,0.89,13,29,42,17,8,3,17,14,95,40,83,0.48,7,14,0.5,11,12,0.92,10,34,44,14,8,3,16,22,98,36,16,0.692,"19-6","17-10",42,12,0.778,"23-3","19-9"
"2014-02-11","SAC","CLE",2013,"YES",41,86,0.48,12,21,0.57,15,23,0.65,15,30,45,30,8,1,12,27,109,34,74,0.46,8,26,0.31,23,33,0.7,9,27,36,18,4,6,14,18,99,19,33,0.365,"13-13","6-20",17,35,0.327,"11-16","6-19"
"2014-02-11","UTA","LAL",2013,"NO",33,85,0.39,4,16,0.25,9,13,0.69,10,30,40,21,6,7,11,15,79,37,85,0.44,6,17,0.35,16,25,0.64,15,40,55,23,10,6,11,14,96,18,34,0.346,"8-15","10-19",18,33,0.353,"11-14","7-19"
"2014-02-11","WAS","MEM",2013,"YES",33,70,0.47,3,13,0.23,23,27,0.85,9,31,40,16,11,4,17,19,92,34,74,0.46,7,24,0.29,14,20,0.7,5,28,33,14,8,7,13,20,89,28,23,0.549,"14-14","14-9",25,26,0.49,"13-13","12-13"
"2014-02-12","ATL","TOR",2013,"YES",38,94,0.4,11,33,0.33,17,22,0.77,15,32,47,22,8,3,7,19,104,30,78,0.38,4,20,0.2,19,23,0.83,8,37,45,24,5,0,15,21,83,28,24,0.538,"14-10","14-14",25,26,0.49,"16-9","9-17"
"2014-02-12","CHA","BKN",2013,"YES",40,80,0.5,13,31,0.42,12,15,0.8,5,37,42,23,3,4,9,18,105,36,87,0.41,10,27,0.37,7,15,0.47,11,32,43,17,4,4,10,15,89,24,26,0.48,"16-11","8-15",23,30,0.434,"12-14","11-16"
"2014-02-12","CLE","DET",2013,"NO",33,83,0.4,4,23,0.17,19,27,0.7,15,38,53,21,5,5,16,24,89,34,84,0.4,5,15,0.33,20,30,0.67,13,32,45,17,9,2,10,21,93,22,30,0.423,"12-16","10-14",20,33,0.377,"13-13","7-20"
"2014-02-12","DAL","IND",2013,"NO",27,84,0.32,7,24,0.29,12,14,0.86,10,37,47,18,5,6,16,22,73,30,84,0.36,5,19,0.26,16,21,0.76,10,37,47,21,7,10,13,19,81,40,12,0.769,"25-3","15-9",32,22,0.593,"18-8","14-14"
"2014-02-12","DEN","MIN",2013,"YES",45,86,0.52,12,26,0.46,15,23,0.65,6,34,40,31,14,5,10,20,117,33,84,0.39,9,24,0.38,15,20,0.75,13,32,45,19,7,7,21,25,90,25,28,0.472,"15-11","10-17",24,27,0.471,"14-11","10-16"
"2014-02-12","MEM","ORL",2013,"NO",34,83,0.41,4,13,0.31,9,10,0.9,15,27,42,18,3,9,13,13,81,36,77,0.47,2,12,0.17,12,18,0.67,8,28,36,17,7,7,8,14,86,16,38,0.296,"13-15","3-23",29,23,0.558,"14-14","15-9"
